region,roster_scope,family,sci_name_as_rostered,mdd_id,status,source_roster
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Gardnerycteris koepckeae,1004971,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Glyphonycteris sylvestris,1004921,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Lonchorhina aurita,1004944,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Lophostoma occidentalis,,taxonomy_unresolved,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Lophostoma silvicolum,,taxonomy_unresolved,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Micronycteris brosseti,1004953,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Micronycteris matses,1004957,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Micronycteris microtis,1004959,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Carollia benkeithi,1004872,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Carollia manu,1004875,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Rhinophylla fischerae,1004993,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Artibeus aequatorialis,1004998,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Artibeus anderseni,,taxonomy_unresolved,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Artibeus bogotensis,,taxonomy_unresolved,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Artibeus cinereus,,taxonomy_unresolved,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Artibeus glaucus,,taxonomy_unresolved,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Artibeus gnomus,,taxonomy_unresolved,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Artibeus ravus,,taxonomy_unresolved,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Chiroderma salvini,1005025,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Enchisthenes hartii,1005030,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Platyrrhinus albericoi,1005033,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Platyrrhinus angustirostris,1005034,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Platyrrhinus fusciventris,1005039,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Platyrrhinus incarum,1005042,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Platyrrhinus infuscus,1005043,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Platyrrhinus ismaeli,1005044,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Platyrrhinus masu,1005046,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Platyrrhinus matapalensis,1005047,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Platyrrhinus umbratus,1005050,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Sphaeronycteris toxophyllum,1005053,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Sturnira aratathomasi,1005072,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Sturnira bakeri,1005073,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Sturnira bidens,1005074,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Sturnira bogotensis,1005075,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Sturnira erythromos,1005077,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Sturnira giannae,1005078,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Sturnira magna,1005084,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Sturnira nana,1005087,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Sturnira oporaphilum,1005088,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Uroderma magnirostrum,1005059,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Vampyressa melissa,1005061,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Phyllostomidae,Vampyressa thyone,1005064,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Thyropteridae,Thyroptera lavali,1005096,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Thyropteridae,Thyroptera wynneae,1005098,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Molossidae,Tomopeas ravus,,taxonomy_unresolved,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Molossidae,Cynomops kuizha,1006540,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Molossidae,Cynomops milleri,1005171,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Molossidae,Eumops bonariensis,1005175,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Molossidae,Eumops delticus,1005179,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Molossidae,Eumops maurus,1005184,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Molossidae,Eumops nanus,1005185,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Molossidae,Eumops patagonicus,1005186,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Molossidae,Eumops trumbulli,1005188,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Molossidae,Eumops wilsoni,1005190,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Molossidae,Molossus alvarezi,1005194,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Molossidae,Mormopterus phrudus,1005230,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Vespertilionidae,Eptesicus andinus,,taxonomy_unresolved,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Vespertilionidae,Eptesicus brasiliensis,,taxonomy_unresolved,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Vespertilionidae,Eptesicus chiriquinus,,taxonomy_unresolved,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Vespertilionidae,Eptesicus furinalis,,taxonomy_unresolved,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Vespertilionidae,Eptesicus innoxius,,taxonomy_unresolved,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Vespertilionidae,Eptesicus laephotis,,taxonomy_unresolved,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Vespertilionidae,Eptesicus mochica,,taxonomy_unresolved,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Vespertilionidae,Eptesicus montanus,,taxonomy_unresolved,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Vespertilionidae,Eptesicus velatus,,taxonomy_unresolved,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Vespertilionidae,Lasiurus villosissimus,1005590,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Vespertilionidae,Rhogeessa velilla,1005507,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Vespertilionidae,Myotis bakeri,1005373,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Vespertilionidae,Myotis caucensis,1005386,no_structured_measurement,peru_bats_full_list.csv
Peru,national checklist supplied with the Peru batch,Vespertilionidae,Myotis simus,1005474,no_structured_measurement,peru_bats_full_list.csv
Europe,47-species investigated cohort; not a continent-wide checklist,Vespertilionidae,Eptesicus anatolicus,,taxonomy_unresolved,europe_species.csv
Europe,47-species investigated cohort; not a continent-wide checklist,Vespertilionidae,Eptesicus bottae,,taxonomy_unresolved,europe_species.csv
Europe,47-species investigated cohort; not a continent-wide checklist,Vespertilionidae,Eptesicus isabellinus,,taxonomy_unresolved,europe_species.csv
Europe,47-species investigated cohort; not a continent-wide checklist,Vespertilionidae,Eptesicus nilssonii,,taxonomy_unresolved,europe_species.csv
Europe,47-species investigated cohort; not a continent-wide checklist,Vespertilionidae,Eptesicus serotinus,,taxonomy_unresolved,europe_species.csv
Europe,47-species investigated cohort; not a continent-wide checklist,Vespertilionidae,Plecotus tenerifae,,taxonomy_unresolved,europe_species.csv
North America,"45-species United States/Canada cohort; reconstructed, not authoritative",Phyllostomidae,Leptonycteris yerbabuenae,1004916,no_structured_measurement,northamerica_species.csv
North America,"45-species United States/Canada cohort; reconstructed, not authoritative",Vespertilionidae,Myotis occultus,1005449,no_structured_measurement,northamerica_species.csv
Mexico,69-species Sonozotz recording-library cohort; not a national checklist,Molossidae,Eumops nanus,1005185,no_structured_measurement,mexico_sonozotz_species.csv
Mexico,69-species Sonozotz recording-library cohort; not a national checklist,Molossidae,Molossus alvarezi,1005194,no_structured_measurement,mexico_sonozotz_species.csv
Mexico,69-species Sonozotz recording-library cohort; not a national checklist,Molossidae,Molossus sinaloae,1005206,no_structured_measurement,mexico_sonozotz_species.csv
Mexico,69-species Sonozotz recording-library cohort; not a national checklist,Natalidae,Natalus mexicanus,1005277,no_structured_measurement,mexico_sonozotz_species.csv
Mexico,69-species Sonozotz recording-library cohort; not a national checklist,Phyllostomidae,Lonchorhina aurita,1004944,no_structured_measurement,mexico_sonozotz_species.csv
Mexico,69-species Sonozotz recording-library cohort; not a national checklist,Phyllostomidae,Micronycteris microtis,1004959,no_structured_measurement,mexico_sonozotz_species.csv
Mexico,69-species Sonozotz recording-library cohort; not a national checklist,Phyllostomidae,Mimon cozumelae,1004990,no_structured_measurement,mexico_sonozotz_species.csv
Mexico,69-species Sonozotz recording-library cohort; not a national checklist,Vespertilionidae,Bauerus dubiaquercus,1005493,no_structured_measurement,mexico_sonozotz_species.csv
Mexico,69-species Sonozotz recording-library cohort; not a national checklist,Vespertilionidae,Corynorhinus mexicanus,1005655,no_structured_measurement,mexico_sonozotz_species.csv
Mexico,69-species Sonozotz recording-library cohort; not a national checklist,Vespertilionidae,Eptesicus brasiliensis,,taxonomy_unresolved,mexico_sonozotz_species.csv
Mexico,69-species Sonozotz recording-library cohort; not a national checklist,Vespertilionidae,Eptesicus furinalis,,taxonomy_unresolved,mexico_sonozotz_species.csv
Mexico,69-species Sonozotz recording-library cohort; not a national checklist,Vespertilionidae,Myotis fortidens,1005409,no_structured_measurement,mexico_sonozotz_species.csv
Mexico,69-species Sonozotz recording-library cohort; not a national checklist,Vespertilionidae,Myotis melanorhinus,,taxonomy_unresolved,mexico_sonozotz_species.csv
Mexico,69-species Sonozotz recording-library cohort; not a national checklist,Vespertilionidae,Myotis occultus,1005449,no_structured_measurement,mexico_sonozotz_species.csv
Mexico,69-species Sonozotz recording-library cohort; not a national checklist,Vespertilionidae,Myotis peninsularis,,taxonomy_unresolved,mexico_sonozotz_species.csv
Mexico,69-species Sonozotz recording-library cohort; not a national checklist,Vespertilionidae,Myotis vivesi,1005482,no_structured_measurement,mexico_sonozotz_species.csv
Mexico,69-species Sonozotz recording-library cohort; not a national checklist,Vespertilionidae,Rhogeessa aeneus,,taxonomy_unresolved,mexico_sonozotz_species.csv
Mexico,69-species Sonozotz recording-library cohort; not a national checklist,Vespertilionidae,Rhogeessa alleni,,taxonomy_unresolved,mexico_sonozotz_species.csv
Mexico,69-species Sonozotz recording-library cohort; not a national checklist,Vespertilionidae,Rhogeessa parvula,1005504,no_structured_measurement,mexico_sonozotz_species.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Emballonuridae,Diclidurus scutatus,1004786,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Emballonuridae,Peropteryx leucoptera,1004788,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Emballonuridae,Peropteryx pallidoptera,1004790,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Emballonuridae,Saccopteryx antioquensis,1004793,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Molossidae,Cynomops kuizha,1006540,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Molossidae,Cynomops tonkigui,1005173,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Molossidae,Eumops dabbenei,1005178,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Molossidae,Eumops delticus,1005179,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Molossidae,Eumops nanus,1005185,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Molossidae,Eumops trumbulli,1005188,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Molossidae,Molossops griseiventer,1006816,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Molossidae,Molossops temmincki,,taxonomy_unresolved,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Molossidae,Molossus pretiosus,1005204,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Molossidae,Molossus sinaloae,1005206,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Natalidae,Chilonatalus micropus,1005271,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Natalidae,Natalus mexicanus,1005277,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Anoura aequatoris,1004889,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Anoura cadenai,1004890,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Anoura cultrata,1004892,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Anoura fistulata,1004893,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Anoura latidens,1004896,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Anoura luismanueli,1004897,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Anoura peruana,1004898,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Artibeus aequatorialis,1004998,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Artibeus amplus,1004999,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Carollia monohernandezi,1004876,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Centurio senex,1005021,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Chiroderma gorgasi,1005023,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Chiroderma salvini,1005025,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Choeroniscus godmani,1004899,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Choeroniscus periosus,1004901,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Dermanura anderseni,1005000,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Dermanura bogotensis,1005002,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Dermanura glauca,1005007,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Dermanura gnoma,,taxonomy_unresolved,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Dermanura rava,1005016,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Dermanura rosenbergi,1005017,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Diphylla ecaudata,1004882,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Enchisthenes hartii,1005030,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Gardnerycteris keenani,1004970,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Gardnerycteris koepckeae,1004971,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Glossophaga bakeri,1006582,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Glossophaga commissarisi,1004909,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Glyphonycteris sylvestris,1004921,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Hsunycteris cadenai,1004924,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Hsunycteris pattoni,1004926,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Lichonycteris degener,1004905,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Lichonycteris obscura,1004906,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Lonchophylla chocoana,1004930,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Lonchophylla concava,1004931,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Lonchophylla fornicata,1004933,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Lonchophylla handleyi,1004934,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Lonchophylla orienticollina,1004939,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Lonchophylla robusta,1004941,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Lonchorhina aurita,1004944,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Lonchorhina mankomara,1004947,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Lonchorhina marinkellei,1004948,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Lonchorhina orinocensis,1004949,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Lophostoma nicaraguae,1006675,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Lophostoma occidentalis,,taxonomy_unresolved,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Micronycteris microtis,1004959,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Mimon bennettii,1004989,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Mimon cozumelae,1004990,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Platyrrhinus albericoi,1005033,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Platyrrhinus angustirostris,1005034,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Platyrrhinus chocoensis,,taxonomy_unresolved,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Platyrrhinus dorsalis,1005038,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Platyrrhinus incarum,1005042,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Platyrrhinus infuscus,1005043,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Platyrrhinus ismaeli,1005044,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Platyrrhinus nigellus,,taxonomy_unresolved,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Platyrrhinus nitelinea,1005048,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Platyrrhinus umbratus,1005050,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Platyrrhinus vittatus,1005051,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Rhinophylla alethina,1004992,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Rhinophylla fischerae,1004993,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Sphaeronycteris toxophyllum,1005053,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Sturnira aratathomasi,1005072,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Sturnira bakeri,1005073,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Sturnira bidens,1005074,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Sturnira bogotensis,1005075,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Sturnira erythromos,1005077,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Sturnira giannae,1005078,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Sturnira koopmanhilli,1005080,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Sturnira luisi,1005083,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Sturnira magna,1005084,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Sturnira mistratensis,1005085,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Sturnira parvidens,1005089,no_structured_measurement,colombia_bats.csv
